gen; best; avg; dev
3020; 47; 51.31; 15.8125
3030; 47; 51.2; 15.7715
3040; 47; 51.965; 15.9525
3050; 46; 51.305; 15.8121
3060; 47; 51.305; 15.749
3070; 47; 51.205; 15.7744
3080; 47; 51.25; 15.8716
3090; 47; 51.21; 15.84
3100; 47; 51.23; 15.8391
3110; 47; 51.245; 15.7539
3120; 47; 51.68; 16.4836
3130; 47; 51.205; 15.8913
3140; 47; 51.34; 15.8831
3150; 47; 51.995; 16.9459
3160; 47; 51.325; 15.8057
3170; 47; 51.325; 15.8477
3180; 47; 58.125; 21.4082
3190; 47; 51.2; 15.7899
3200; 47; 51.23; 15.7841
3210; 47; 51.285; 15.8197
3220; 47; 51.205; 15.8988
3230; 47; 51.35; 15.9699
3240; 47; 51.255; 16.0128
3250; 47; 51.27; 15.9802
3260; 47; 51.97; 17.147
3270; 47; 51.195; 15.9586
3280; 47; 55.095; 20.3395
3290; 47; 55.415; 20.4683
3300; 47; 51.295; 16.0773
3310; 47; 51.715; 16.5222
3320; 47; 51.335; 15.9716
3330; 47; 51.63; 16.6416
3340; 47; 51.375; 16.0911
3350; 47; 52.235; 16.5151
3360; 47; 51.94; 17.2194
3370; 47; 51.315; 16.2624
3380; 47; 51.32; 16.2422
3390; 47; 51.315; 16.2464
3400; 47; 52.035; 17.0125
3410; 47; 51.295; 16.2843
3420; 47; 51.375; 16.3519
3430; 47; 51.405; 16.3356
3440; 47; 51.305; 16.3154
3450; 47; 51.28; 16.3814
3460; 47; 51.33; 16.3298
3470; 47; 52.44; 17.783
3480; 47; 51.55; 16.5517
3490; 46; 50.955; 16.278
3500; 46; 50.455; 16.4866
3510; 46; 50.375; 16.468
3520; 46; 50.42; 16.6085
3530; 46; 50.445; 16.5619
