gen; best; worst; avg; dev
6870; 9; 10.91; 3.60443
6880; 9; 10.495; 3.50713
6890; 9; 10.975; 3.69924
6900; 9; 10.81; 3.67204
6910; 9; 11.465; 3.98607
6920; 9; 11.5; 3.87685
6930; 9; 11.365; 3.74056
6940; 9; 11.06; 3.44476
6950; 9; 11.105; 3.6296
6960; 9; 11.33; 3.93841
6970; 9; 10.985; 3.66944
6980; 9; 11.455; 4.05808
6990; 9; 11.045; 3.69229
7000; 9; 11.03; 3.73351
7010; 9; 10.45; 3.11729
7020; 9; 10.465; 3.15734
7030; 9; 10.41; 3.17047
7040; 9; 10.59; 3.28662
7050; 9; 11.115; 3.60995
7060; 9; 10.435; 3.21648
7070; 9; 10.345; 3.26894
7080; 9; 10.555; 3.39219
7090; 9; 10.905; 3.51795
7100; 9; 10.775; 3.24721
7110; 9; 10.725; 3.39255
7120; 9; 10.87; 3.31408
7130; 9; 10.875; 3.47554
7140; 9; 11.295; 3.65759
7150; 9; 11.54; 3.54237
7160; 9; 10.805; 3.4069
7170; 9; 11.91; 4.23933
7180; 9; 10.82; 3.59828
7190; 9; 11.075; 3.51701
7200; 9; 11.08; 3.59772
7210; 9; 11.345; 3.74246
7220; 9; 11; 3.61663
7230; 9; 11.425; 3.66256
7240; 9; 11.46; 4.06305
7250; 9; 11.425; 3.89671
7260; 9; 10.985; 3.68711
7270; 9; 11.235; 3.46263
7280; 9; 10.775; 3.31879
7290; 9; 10.8; 3.2218
7300; 9; 11.07; 3.25501
7310; 9; 11.11; 3.42898
7320; 9; 10.97; 3.53116
7330; 9; 11.535; 3.86119
7340; 9; 11.52; 3.77089
7350; 9; 11.575; 3.63928
7360; 9; 12.245; 4.06509
7370; 9; 10.26; 2.59661
7380; 9; 10.42; 2.84493
7390; 9; 10.4; 2.73861
7400; 9; 10.855; 3.18967
7410; 9; 10.73; 2.79412
7420; 9; 10.335; 2.63871
7430; 9; 10.38; 2.85755
7440; 9; 10.305; 2.74627
7450; 9; 10.72; 2.84457
7460; 9; 10.89; 3.0295
7470; 9; 10.68; 2.97953
7480; 9; 10.905; 2.89067
7490; 9; 10.485; 2.924
7500; 9; 10.74; 2.99038
7510; 9; 10.755; 3.13289
7520; 9; 11.02; 3.17169
7530; 9; 11.05; 3.25231
7540; 9; 11.03; 3.39545
7550; 9; 11.785; 3.80773
7560; 9; 11.14; 3.57916
7570; 9; 11.125; 3.62345
7580; 9; 11.49; 3.93826
7590; 9; 10.795; 3.48324
7600; 9; 11.1; 3.755
7610; 9; 10.85; 3.58713
7620; 9; 10.885; 3.57935
7630; 9; 10.57; 3.43586
7640; 9; 11.185; 3.57642
7650; 9; 10.815; 3.55257
7660; 9; 11.135; 3.48379
7670; 9; 10.66; 3.39623
7680; 9; 10.755; 3.49642
7690; 9; 11.255; 3.61662
7700; 9; 11.67; 4.00513
7710; 9; 11.17; 3.72171
7720; 9; 10.81; 3.37549
7730; 9; 10.86; 3.65245
7740; 9; 11.15; 3.49821
7750; 9; 11.215; 3.62612
7760; 9; 11.53; 3.98235
7770; 9; 10.84; 3.56011
7780; 9; 11.27; 3.58429
7790; 9; 11.545; 3.56482
7800; 9; 11.15; 3.33579
7810; 9; 11.15; 3.17608
7820; 9; 11.115; 3.0597
7830; 9; 10.71; 3.22427
7840; 9; 10.815; 3.32277
7850; 9; 10.855; 3.23481
7860; 9; 10.945; 3.27902
7870; 9; 11.775; 3.92993
7880; 9; 10.69; 3.49054
7890; 9; 10.7; 3.29393
7900; 9; 10.625; 3.35922
7910; 9; 10.9; 3.42345
7920; 9; 11.285; 3.24558
7930; 9; 10.67; 3.36171
7940; 9; 10.415; 3.15797
7950; 9; 10.71; 3.41114
7960; 9; 10.45; 3.09152
7970; 9; 10.69; 3.29453
7980; 9; 10.94; 3.25521
7990; 9; 10.76; 3.35595
8000; 9; 10.83; 3.37211
8010; 9; 10.99; 3.4713
8020; 9; 10.52; 2.99827
8030; 9; 10.75; 3.0459
8040; 9; 11.225; 3.6434
8050; 9; 10.585; 3.17219
8060; 9; 10.69; 2.97555
8070; 9; 11.05; 3.30568
8080; 9; 10.89; 3.1445
8090; 9; 10.745; 3.20156
8100; 9; 11.11; 3.37608
8110; 9; 10.875; 3.52127
8120; 9; 10.97; 3.53823
8130; 9; 10.31; 3.16763
8140; 9; 10.17; 2.58672
8150; 9; 10.05; 2.61295
8160; 9; 10.47; 2.71092
8170; 9; 10.405; 2.69091
8180; 9; 10.01; 2.55732
8190; 9; 10.64; 3.0709
8200; 9; 10.41; 2.70959
8210; 9; 10.43; 2.79912
8220; 9; 10.465; 2.8651
8230; 9; 10.03; 2.80519
8240; 9; 10.3; 3.00832
8250; 9; 10.565; 3.14734
8260; 9; 10.32; 2.93728
8270; 9; 10.365; 3.08898
8280; 9; 10.47; 3.30138
8290; 9; 10.56; 3.14108
8300; 9; 10.56; 3.1123
8310; 9; 10.45; 3.37898
8320; 9; 10.22; 2.98523
8330; 9; 10.22; 3.10187
8340; 9; 10.52; 3.31656
8350; 9; 10.335; 3.18006
8360; 9; 10.4; 3.1257
8370; 9; 10.29; 3.13941
8380; 9; 10.545; 3.42899
8390; 9; 10.31; 3.12632
8400; 9; 10.42; 3.16285
8410; 9; 11.09; 3.48452
8420; 9; 10.485; 3.17329
8430; 9; 11.255; 3.36154
8440; 9; 11.23; 3.44051
8450; 9; 10.57; 3.21793
8460; 9; 10.83; 3.32432
8470; 9; 10.305; 3.25146
8480; 9; 10.6; 3.25115
8490; 9; 10.975; 3.45172
8500; 9; 11.3; 3.65513
8510; 9; 11.54; 3.7294
8520; 9; 10.795; 3.27917
8530; 9; 10.7; 3.38526
8540; 9; 10.61; 3.26464
8550; 9; 10.59; 3.3154
8560; 9; 10.835; 3.34481
8570; 9; 10.675; 3.29687
8580; 9; 11.07; 3.54473
8590; 9; 10.805; 3.31918
8600; 9; 10.545; 3.30877
8610; 9; 10.53; 3.01149
8620; 9; 10.52; 3.07727
8630; 9; 10.175; 2.94862
8640; 9; 10.68; 3.26
8650; 9; 10.41; 3.07439
8660; 9; 10.57; 3.24886
8670; 9; 10.74; 3.2392
8680; 9; 10.625; 3.59644
8690; 9; 10.44; 3.32211
8700; 9; 10.79; 3.44469
8710; 9; 10.595; 3.40308
8720; 9; 10.665; 3.32307
8730; 9; 10.68; 3.34479
8740; 9; 11.055; 3.79104
8750; 9; 10.985; 3.56998
8760; 9; 10.795; 3.45297
8770; 9; 11.095; 3.53496
8780; 9; 11.29; 3.84524
8790; 9; 11.32; 3.79442
8800; 9; 11.03; 3.71741
8810; 9; 10.265; 2.83809
8820; 9; 10.895; 3.37105
8830; 9; 10.61; 3.01627
8840; 9; 10.92; 3.39612
8850; 9; 10.77; 3.19016
8860; 9; 10.77; 3.26299
8870; 9; 11.305; 3.32295
8880; 9; 10.875; 3.1748
8890; 9; 11.155; 3.35425
8900; 9; 11.395; 3.67137
8910; 9; 11.215; 3.77873
8920; 9; 10.925; 3.67006
8930; 9; 11.02; 3.63175
8940; 9; 11.015; 3.62833
8950; 9; 10.695; 3.45427
8960; 9; 10.935; 3.45699
8970; 9; 11.06; 3.63131
8980; 9; 10.51; 3.12568
8990; 9; 10.89; 3.31027
9000; 9; 10.57; 3.18984
9010; 9; 10.575; 3.3458
9020; 9; 10.38; 3.3265
9030; 9; 10.585; 3.37087
9040; 9; 10.25; 3.13169
9050; 9; 10.275; 3.15585
9060; 9; 10.43; 3.2008
9070; 9; 10.265; 2.79549
9080; 9; 10.36; 2.81965
9090; 9; 10.43; 3.1345
9100; 9; 10.4; 2.91548
9110; 9; 10.395; 3.04286
9120; 9; 10.18; 3.10767
9130; 9; 9.825; 2.18503
9140; 9; 9.915; 2.26225
9150; 9; 9.835; 2.25783
9160; 9; 9.875; 2.25596
9170; 9; 9.955; 2.28975
9180; 9; 10.075; 2.41026
9190; 9; 10.33; 2.78049
9200; 9; 10.485; 2.77845
9210; 9; 10.62; 2.84879
9220; 9; 10.32; 2.73635
9230; 9; 10.16; 2.53464
9240; 9; 10.445; 2.89775
9250; 9; 10.335; 2.65571
9260; 9; 10.4; 2.76586
9270; 9; 9.655; 1.39139
9280; 9; 9.825; 1.61999
9290; 9; 9.83; 1.81138
9300; 9; 10.005; 2.06518
9310; 9; 10.145; 2.20771
9320; 9; 10.49; 2.66269
9330; 9; 9.885; 2.13349
9340; 9; 9.75; 1.95384
9350; 9; 9.96; 2.01206
9360; 9; 9.775; 1.76759
9370; 9; 9.9; 1.85203
9380; 9; 9.735; 2.01365
9390; 9; 10.065; 2.10494
9400; 9; 10.28; 2.19581
9410; 9; 10.535; 2.3704
9420; 9; 10.32; 2.53132
9430; 9; 10.045; 2.43577
9440; 9; 10.22; 2.61756
9450; 9; 10.075; 2.47979
9460; 9; 10.465; 2.99813
9470; 9; 10.14; 2.53976
9480; 9; 10.04; 2.60929
9490; 9; 10.63; 2.87456
9500; 9; 10.275; 2.83185
9510; 9; 10.71; 2.94209
9520; 9; 10.84; 3.17402
9530; 9; 10.635; 3.18775
9540; 9; 10.58; 3.03704
9550; 9; 10.785; 3.3954
9560; 9; 10.58; 3.16443
9570; 9; 10.93; 3.17098
9580; 9; 10.665; 3.10206
9581; 9; 10.665; 3.10206
gen; best; avg; dev
0; 20; 23.185; 0.877938
0; 20; 22.515; 0.999887
10; 17; 18.65; 0.589491
20; 15; 16.595; 0.664059
30; 14; 15.3; 0.574456
40; 14; 14.725; 0.741198
50; 13; 13.69; 0.635531
60; 12; 13.475; 0.607762
70; 13; 13.205; 0.450527
80; 12; 13.065; 0.755497
90; 11; 12.45; 0.772981
100; 11; 11.795; 0.658008
110; 11; 11.315; 0.515534
120; 11; 11.415; 0.650212
130; 11; 11.335; 0.531766
140; 11; 11.33; 0.548726
150; 11; 11.28; 0.501597
160; 11; 11.385; 0.629901
170; 11; 11.27; 0.589152
180; 11; 11.455; 0.733468
190; 10; 11.565; 0.828115
200; 10; 11.115; 0.649442
210; 10; 10.825; 0.997184
220; 10; 10.55; 1.13027
230; 10; 10.715; 1.42961
240; 10; 10.83; 1.63129
250; 10; 10.855; 1.76748
260; 10; 10.865; 1.93049
270; 10; 10.92; 1.88245
280; 10; 11.065; 2.1865
290; 10; 10.315; 0.604793
300; 10; 10.385; 0.580323
310; 10; 10.38; 0.689638
320; 10; 10.725; 1.13109
330; 10; 10.8; 1.26886
340; 10; 10.69; 1.54722
350; 10; 10.37; 0.901721
360; 10; 10.595; 1.1406
370; 10; 10.49; 1.1916
380; 10; 10.715; 1.52767
390; 10; 10.825; 1.54414
400; 10; 10.775; 1.72464
410; 10; 11.01; 1.80552
420; 10; 10.7; 1.83848
430; 10; 10.925; 1.96961
440; 10; 10.775; 1.93245
450; 10; 10.835; 1.95391
460; 10; 10.715; 1.53746
470; 10; 10.67; 1.60969
480; 10; 10.775; 1.65662
490; 10; 11.29; 2.39497
500; 10; 10.79; 1.85631
510; 10; 10.835; 2.02923
520; 10; 11.055; 2.13822
530; 10; 11.055; 2.23651
540; 10; 10.745; 1.80831
550; 10; 10.765; 1.88143
560; 10; 10.73; 1.99176
570; 10; 10.81; 1.95548
580; 10; 10.79; 2.06541
590; 10; 10.74; 2.04754
600; 10; 10.985; 2.16443
610; 10; 11.04; 2.21097
620; 10; 10.995; 2.28144
630; 10; 11.215; 2.58046
640; 10; 10.705; 1.89683
650; 10; 10.755; 1.94293
660; 10; 10.83; 2.02758
670; 10; 10.7; 1.94165
680; 10; 11.075; 2.07108
690; 10; 10.945; 2.1661
700; 10; 11; 2.23383
710; 10; 10.335; 0.801732
720; 10; 10.455; 0.968491
730; 10; 10.625; 1.13771
740; 10; 10.665; 1.30873
750; 10; 10.685; 1.35121
760; 10; 10.715; 1.54395
770; 10; 10.69; 1.62293
780; 10; 10.69; 1.70408
790; 10; 10.845; 1.87643
800; 10; 10.665; 1.83651
810; 10; 10.86; 1.98756
820; 10; 10.97; 2.1352
830; 10; 11.21; 2.30779
840; 10; 11.03; 2.2998
850; 10; 11.255; 2.53179
860; 10; 11.31; 2.60459
870; 10; 11.43; 2.6749
880; 10; 11.94; 2.99439
890; 10; 11.565; 3.01426
900; 10; 11.215; 2.83527
910; 10; 11.25; 2.90302
920; 10; 11.375; 3.09586
930; 10; 10.97; 2.35565
940; 10; 10.895; 2.31818
950; 10; 10.985; 2.46471
960; 10; 11.125; 2.61522
970; 10; 11.045; 2.51654
980; 10; 10.985; 2.58162
990; 10; 11.215; 2.61702
1000; 10; 11.505; 2.71477
1010; 10; 11.115; 2.47624
1020; 10; 11.135; 2.67521
1030; 10; 10.99; 2.48594
1040; 10; 11.51; 2.65893
1050; 10; 11.47; 2.73297
1060; 10; 11.39; 2.82275
1070; 10; 11.775; 2.93332
1080; 10; 11.685; 3.10898
1090; 10; 11.785; 2.88942
1100; 10; 11.94; 3.10587
1110; 10; 12.235; 3.3196
1120; 10; 12.44; 3.51232
1130; 10; 12.135; 3.44191
1140; 10; 12.355; 3.36437
1150; 10; 12.845; 3.55823
1160; 10; 12.135; 3.47804
1170; 10; 11.97; 3.42039
1180; 10; 12.495; 3.52562
1190; 10; 12.135; 3.40394
1200; 10; 12.18; 3.4796
1210; 10; 12.325; 3.64272
1220; 10; 11.885; 3.39879
1230; 10; 11.75; 3.55211
1240; 10; 11.755; 3.23651
1250; 10; 11.51; 2.839
1260; 10; 11.34; 2.94523
1270; 10; 11.365; 2.92605
1280; 10; 11.54; 3.12544
1290; 10; 11.37; 2.92969
1300; 10; 11.395; 2.94261
1310; 10; 11.585; 3.05005
1320; 10; 10.865; 2.62807
1330; 10; 11.215; 2.80335
1340; 10; 11.03; 2.7293
1350; 10; 11.2; 2.74955
1360; 10; 11.33; 2.86026
1370; 10; 11.425; 2.9042
1380; 10; 11.625; 3.11518
1390; 10; 11.775; 3.41824
1400; 10; 11.425; 3.07967
1410; 10; 11.23; 3.02607
1420; 10; 11.365; 3.12278
1430; 10; 10.745; 1.96977
1440; 10; 10.84; 1.82603
1450; 10; 10.915; 1.91775
1460; 10; 10.895; 2.00349
1470; 10; 11.285; 2.27459
1480; 10; 11.235; 2.24939
1490; 10; 11.125; 2.39779
1500; 10; 11.18; 2.1949
1510; 10; 11.06; 2.21278
1520; 10; 10.715; 1.81763
1530; 9; 10.575; 1.85859
1540; 9; 10.4; 1.83576
1550; 9; 10.36; 1.95969
1560; 9; 10.545; 2.37444
1570; 9; 10.895; 2.4503
1580; 9; 10.615; 2.62236
1590; 9; 10.845; 2.76061
1600; 9; 10.505; 2.55929
1610; 9; 10.61; 2.74005
1620; 9; 10.545; 2.75463
1630; 9; 10.885; 2.95665
1640; 9; 11.095; 3.04236
1650; 9; 10.87; 3.14851
1660; 9; 10.74; 3.09716
1670; 9; 10.93; 3.43731
1680; 9; 10.76; 3.17213
1690; 9; 11.22; 3.41637
1700; 9; 10.545; 3.07538
1710; 9; 10.84; 3.28853
1720; 9; 10.855; 3.44731
1730; 9; 11.26; 3.60311
1740; 9; 11.045; 3.7085
1750; 9; 11.015; 3.4835
1760; 9; 10.855; 3.34873
1770; 9; 10.905; 3.76908
1780; 9; 11.64; 4.21905
1790; 9; 10.845; 3.54979
1800; 9; 11.235; 3.58466
1810; 9; 10.915; 3.44932
1820; 9; 11.055; 3.4874
1830; 9; 11.015; 3.5475
1840; 9; 11.39; 3.83639
1850; 9; 10.96; 3.70788
1860; 9; 11.11; 3.60249
1870; 9; 11.04; 3.58168
1880; 9; 11.5; 4.08289
1890; 9; 10.95; 3.74667
1900; 9; 11.615; 3.97452
1910; 9; 11.35; 3.66708
1920; 9; 11.05; 3.49964
1930; 9; 11.025; 3.5418
1940; 9; 10.99; 3.45686
1950; 9; 11.55; 3.87911
1960; 9; 11.355; 3.95588
1970; 9; 12; 3.99375
1980; 9; 11.17; 3.65255
1990; 9; 11.345; 3.74112
2000; 9; 10.465; 2.91527
2010; 9; 10.735; 3.10721
2020; 9; 10.715; 3.0747
2030; 9; 10.89; 3.20592
2040; 9; 11.035; 3.38582
2050; 9; 11.085; 3.38641
2060; 9; 10.94; 3.45925
2070; 9; 11.05; 3.46807
2080; 9; 11.685; 3.81127
2090; 9; 11.16; 3.898
2100; 9; 11.2; 3.77624
2110; 9; 10.88; 3.62569
2120; 9; 11.075; 3.85868
2130; 9; 11.065; 3.7324
2140; 9; 10.58; 3.33521
2150; 9; 10.66; 3.39476
2160; 9; 11.215; 3.74684
2170; 9; 11.02; 3.55241
2180; 9; 10.905; 3.69675
2190; 9; 10.935; 3.66071
2200; 9; 11.17; 3.78564
2210; 9; 10.94; 3.73984
2220; 9; 11.04; 3.53672
2230; 9; 10.835; 3.43042
2240; 9; 10.555; 3.08658
2250; 9; 10.52; 3.19837
2260; 9; 10.805; 3.4303
2270; 9; 10.74; 3.39152
2280; 9; 11.2; 3.37935
2290; 9; 11.275; 3.46834
2300; 9; 11.045; 3.44281
2310; 9; 11.375; 3.7609
2320; 9; 10.37; 2.94331
2330; 9; 10.415; 2.81652
2340; 9; 10.28; 2.82694
2350; 9; 10.385; 2.8752
2360; 9; 10.57; 2.91292
2370; 9; 10.4; 2.93939
2380; 9; 10.17; 2.9088
2390; 9; 10.685; 3.17896
2400; 9; 10.39; 2.98293
2410; 9; 10.605; 3.01479
2420; 9; 10.54; 3.19193
2430; 9; 10.7; 3.2311
2440; 9; 10.91; 3.4586
2450; 9; 10.455; 3.2493
2460; 9; 10.845; 3.55823
2470; 9; 11.155; 3.82374
2480; 9; 10.82; 3.18082
2490; 9; 10.85; 3.25077
2500; 9; 10.745; 3.25422
2510; 9; 10.68; 3.12851
2520; 9; 10.58; 3.36506
2530; 9; 10.655; 3.33856
2540; 9; 10.085; 2.96947
2550; 9; 10.125; 2.85121
2560; 9; 10.755; 3.2039
2570; 9; 10.35; 3.01123
2580; 9; 10.465; 2.96796
2590; 9; 10.44; 3.04572
2600; 9; 10.435; 3.19778
2610; 9; 10.44; 3.1822
2620; 9; 10.16; 3.04867
2630; 9; 10.075; 3.08211
2640; 9; 10.315; 3.09447
2650; 9; 11.005; 3.42418
2660; 9; 10.345; 3.13942
2670; 9; 10.41; 3.20498
2680; 9; 10.85; 3.74266
2690; 9; 11.27; 3.75328
2700; 9; 11.4; 3.78286
2710; 9; 10.99; 3.49427
2720; 9; 10.84; 3.65984
2730; 9; 11.175; 3.77285
2740; 9; 11.27; 3.82977
2750; 9; 11.065; 3.56101
2760; 9; 11.175; 3.68298
2770; 9; 10.645; 3.59291
2780; 9; 10.655; 3.4447
2790; 9; 10.47; 3.20766
2800; 9; 10.915; 3.72529
2810; 9; 10.82; 3.45653
2820; 9; 10.53; 3.35993
2830; 9; 10.555; 3.29044
2840; 9; 10.625; 3.27023
2850; 9; 10.635; 3.32141
2860; 9; 10.945; 3.76191
2870; 9; 10.505; 3.16385
2880; 9; 10.715; 3.32322
2890; 9; 10.51; 3.26954
2900; 9; 10.83; 3.2544
2910; 9; 10.885; 3.40467
2920; 9; 11.195; 3.80749
2930; 9; 11.13; 3.82402
2940; 9; 10.445; 3.36258
2950; 9; 10.69; 3.53609
2960; 9; 10.705; 3.34783
2970; 9; 10.53; 3.36439
2980; 9; 11.18; 3.72929
2990; 9; 11.17; 3.9346
3000; 9; 10.33; 3.1735
3010; 9; 10.37; 3.23313
3020; 9; 10.45; 3.20897
3030; 9; 10.345; 3.16164
3040; 9; 10.525; 3.31804
3050; 9; 10.665; 3.43988
3060; 9; 10.315; 3.26891
3070; 9; 10.62; 3.64082
3080; 9; 9.995; 2.88184
3090; 9; 10.145; 2.76477
3100; 9; 10.2; 2.72397
3110; 9; 10.635; 2.87781
3120; 9; 10.205; 2.80944
3130; 9; 10.18; 2.84387
3140; 9; 10.315; 3.00429
3150; 9; 10.635; 3.09706
3160; 9; 10.52; 3.04952
3170; 9; 10.93; 3.59097
3180; 9; 10.35; 3.07693
3190; 9; 10.295; 3.04926
3200; 9; 10.595; 3.18292
3210; 9; 11.155; 3.42067
3220; 9; 10.835; 3.19653
3230; 9; 10.825; 3.27175
3240; 9; 10.09; 2.46615
3250; 9; 10.185; 2.42915
3260; 9; 10.235; 2.57483
3270; 9; 10.48; 2.95797
3280; 9; 10.26; 2.51841
3290; 9; 10.14; 2.68336
3300; 9; 10.32; 2.64908
3310; 9; 10.32; 2.83859
3320; 9; 10.21; 2.75788
3330; 9; 10.49; 2.70368
3340; 9; 10.595; 2.72782
3350; 9; 10.27; 2.90467
3360; 9; 10.29; 2.97084
3370; 9; 10.465; 3.24327
3380; 9; 10.55; 3.0753
3390; 9; 10.59; 3.04169
3400; 9; 10.37; 3.04189
3410; 9; 10.89; 3.58161
3420; 9; 10.82; 3.31928
3430; 9; 10.64; 3.24968
3440; 9; 10.95; 3.31172
3450; 9; 10.61; 3.50684
3460; 9; 10.95; 3.59131
3470; 9; 10.465; 3.32247
3480; 9; 10.205; 3.03858
3490; 9; 9.755; 2.21923
3500; 9; 9.845; 2.22732
3510; 9; 9.955; 2.34584
3520; 9; 9.94; 2.46706
3530; 9; 10.09; 2.56357
3540; 9; 9.885; 2.458
3550; 9; 9.73; 2.35523
3560; 9; 10.105; 2.60653
3570; 9; 9.915; 2.52543
3580; 9; 9.885; 2.48833
3590; 9; 9.96; 2.59006
3600; 9; 9.78; 2.34768
3610; 9; 10.315; 3.09286
3620; 9; 9.775; 2.21232
3630; 9; 9.745; 2.21585
3640; 9; 9.675; 2.11409
3650; 9; 9.605; 1.88387
3660; 9; 9.655; 2.03617
3670; 9; 9.66; 1.90379
3680; 9; 9.83; 1.96242
3690; 9; 9.62; 1.89884
3700; 9; 9.73; 1.95885
3710; 9; 9.195; 0.396201
3720; 9; 9.29; 0.56205
3730; 9; 9.335; 0.763397
3740; 9; 9.37; 0.896158
3750; 9; 9.38; 1.07033
3760; 9; 9.455; 1.22392
3770; 9; 9.83; 1.43565
3780; 9; 9.995; 1.66282
3790; 9; 9.865; 1.82394
3800; 9; 9.97; 2.02709
3810; 9; 9.895; 2.12461
3820; 9; 10.165; 2.37861
3830; 9; 10.175; 2.39883
3840; 9; 10.075; 2.44732
3850; 9; 10.005; 2.49098
3860; 9; 10.085; 2.56472
3870; 9; 10.235; 2.46369
3880; 9; 10.605; 3.03957
3890; 9; 10.075; 2.66259
3900; 9; 10.03; 2.65501
3910; 9; 9.71; 2.11563
3920; 9; 9.69; 2.13867
3930; 9; 9.715; 2.17112
3940; 9; 9.895; 2.219
3950; 9; 9.895; 2.2856
3960; 9; 9.9; 2.36854
3970; 9; 9.99; 2.45559
3980; 9; 9.745; 2.38117
3990; 9; 9.97; 2.33219
4000; 9; 9.905; 2.34648
4010; 9; 9.99; 2.44947
4020; 9; 9.93; 2.511
4030; 9; 9.635; 2.16605
4040; 9; 9.805; 2.52922
4050; 9; 9.87; 2.2876
4060; 9; 9.95; 2.42642
4070; 9; 9.865; 2.47321
4080; 9; 9.72; 2.27192
4090; 9; 9.925; 2.2626
4100; 9; 9.475; 1.51307
4110; 9; 9.56; 1.53831
4120; 9; 9.65; 1.67556
4130; 9; 9.74; 1.7755
4140; 9; 9.77; 1.75701
4150; 9; 9.725; 1.81366
4160; 9; 9.715; 1.92971
4170; 9; 9.98; 2.21576
4180; 9; 10.155; 2.30889
4190; 9; 9.82; 2.09466
4200; 9; 9.85; 2.16044
4210; 9; 9.95; 2.33827
4220; 9; 10.125; 2.40819
4230; 9; 9.93; 2.46477
4240; 9; 9.955; 2.36917
4250; 9; 9.905; 2.36135
4260; 9; 10.105; 2.43803
4270; 9; 9.87; 2.14315
4280; 9; 9.93; 2.17143
4290; 9; 10; 2.26274
4300; 9; 10.075; 2.33439
4310; 9; 9.61; 2.0268
4320; 9; 9.635; 2.0547
4330; 9; 9.71; 2.06298
4340; 9; 9.645; 2.06373
4350; 9; 9.35; 1.34443
4360; 9; 9.445; 1.29111
4370; 9; 9.395; 0.590741
4380; 9; 9.29; 0.682569
4390; 9; 9.525; 0.836286
4400; 9; 9.525; 1.02439
4410; 9; 9.68; 1.29908
4420; 9; 9.6; 1.3
4430; 9; 9.575; 1.4472
4440; 9; 9.72; 1.69753
4450; 9; 9.76; 1.83913
4460; 9; 9.62; 1.77076
4470; 9; 9.845; 1.92379
4480; 9; 9.75; 2.00935
4490; 9; 9.66; 2.02099
4500; 9; 9.73; 1.99176
4510; 9; 10.005; 2.09642
4520; 9; 10.325; 2.36841
4530; 9; 9.525; 1.72028
4540; 9; 9.665; 1.85007
4550; 9; 9.745; 1.96214
4560; 9; 9.7; 2.06155
4570; 9; 9.785; 2.11631
4580; 9; 9.675; 1.98479
4590; 9; 9.825; 2.07951
4600; 9; 9.935; 2.33897
4610; 9; 9.91; 2.26537
4620; 9; 9.925; 2.38734
4630; 9; 10.27; 2.65464
4640; 9; 10.36; 2.71853
4650; 9; 9.89; 2.45518
4660; 9; 10.13; 2.69687
4670; 9; 9.805; 2.26869
4680; 9; 9.525; 1.77183
4690; 9; 9.615; 1.7626
4700; 9; 9.585; 1.75293
4710; 9; 9.545; 1.73723
4720; 9; 9.85; 1.79652
4730; 9; 9.77; 1.90712
4740; 9; 9.875; 2.05168
4750; 9; 9.8; 2.02237
4760; 9; 9.985; 2.31404
4770; 9; 9.91; 2.19132
4780; 9; 9.935; 2.22279
4790; 9; 9.915; 2.29952
4800; 9; 10.085; 2.37861
4810; 9; 9.87; 2.47247
4820; 9; 9.87; 2.37762
4830; 9; 9.765; 2.1954
4840; 9; 9.725; 2.2626
4850; 9; 9.59; 1.62847
4860; 9; 9.56; 1.62062
4870; 9; 9.495; 1.58744
4880; 9; 9.465; 1.55202
4890; 9; 9.615; 1.63914
4900; 9; 9.605; 1.72307
4910; 9; 9.635; 1.72967
4920; 9; 9.55; 1.59922
4930; 9; 9.5; 1.64621
4940; 9; 9.305; 1.17982
4950; 9; 9.43; 1.23899
4960; 9; 9.385; 0.535514
4970; 9; 9.3; 0.479583
4980; 9; 9.36; 0.574804
4990; 9; 9.26; 0.482079
5000; 9; 9.345; 0.570942
5010; 9; 9.33; 0.539537
5020; 9; 9.24; 0.482079
5030; 9; 9.305; 0.471142
5040; 9; 9.19; 0.392301
5050; 9; 9.295; 0.517663
5060; 9; 9.405; 0.794339
5070; 9; 9.295; 0.563893
5080; 9; 9.335; 0.642476
5090; 9; 9.29; 0.485695
5100; 9; 9.2; 0.412311
5110; 9; 9.315; 0.588026
5120; 9; 9.475; 0.859869
5130; 9; 9.58; 1.16773
5140; 9; 9.72; 1.397
5150; 9; 10.045; 1.563
5160; 9; 10.08; 2.0282
5170; 9; 10.13; 2.18703
5180; 9; 9.915; 2.22885
5190; 9; 10.125; 2.34721
5200; 9; 10.225; 2.4707
5210; 9; 9.605; 1.6028
5220; 9; 9.8; 1.65831
5230; 9; 10.05; 1.84594
5240; 9; 9.88; 2.05563
5250; 9; 10.075; 2.31287
5260; 9; 10.02; 2.27368
5270; 9; 9.53; 1.62453
5280; 9; 9.64; 1.65239
5290; 9; 9.835; 1.89678
5300; 9; 9.815; 1.90283
5310; 9; 10.21; 2.33365
5320; 9; 9.87; 2.04526
5330; 9; 9.99; 2.14474
5340; 9; 9.535; 1.76601
5350; 9; 9.66; 1.8315
5360; 9; 9.79; 1.89101
5370; 9; 9.94; 2.11102
5380; 9; 9.81; 2.12224
5390; 9; 9.775; 1.94535
5400; 9; 9.555; 1.969
5410; 9; 9.72; 2.00788
5420; 9; 9.765; 1.98992
5430; 9; 9.685; 1.86702
5440; 9; 9.71; 1.92507
5450; 9; 9.87; 1.98572
5460; 9; 9.725; 2.03945
5470; 9; 9.79; 2.07024
5480; 9; 9.765; 2.09756
5490; 9; 9.805; 2.11352
5500; 9; 9.71; 2.09902
5510; 9; 9.445; 1.66041
5520; 9; 9.35; 0.606218
5530; 9; 9.41; 0.775822
5540; 9; 9.445; 0.973126
